split_id,row_index,gest_spectral_glove50_temporal_a,gest_spectral_glove50_temporal_b,label,gest_spectral_glove50_spatial_a,gest_spectral_glove50_spatial_b,gest_spectral_glove50_temporal_spatial_a,gest_spectral_glove50_temporal_spatial_b,gest_spectral_glove300_temporal_a,gest_spectral_glove300_temporal_b,gest_spectral_glove300_spatial_a,gest_spectral_glove300_spatial_b,gest_spectral_glove300_temporal_spatial_a,gest_spectral_glove300_temporal_spatial_b,gest_spectral_w2v_google_temporal_a,gest_spectral_w2v_google_temporal_b,gest_spectral_w2v_google_spatial_a,gest_spectral_w2v_google_spatial_b,gest_spectral_w2v_google_temporal_spatial_a,gest_spectral_w2v_google_temporal_spatial_b,gest_ngm_glove50_temporal_a,gest_ngm_glove50_temporal_b,gest_ngm_glove50_spatial_a,gest_ngm_glove50_spatial_b,gest_ngm_glove50_temporal_spatial_a,gest_ngm_glove50_temporal_spatial_b,gest_ngm_glove300_temporal_a,gest_ngm_glove300_temporal_b,gest_ngm_glove300_spatial_a,gest_ngm_glove300_spatial_b,gest_ngm_glove300_temporal_spatial_a,gest_ngm_glove300_temporal_spatial_b,gest_ngm_w2v_google_temporal_a,gest_ngm_w2v_google_temporal_b,gest_ngm_w2v_google_spatial_a,gest_ngm_w2v_google_spatial_b,gest_ngm_w2v_google_temporal_spatial_a,gest_ngm_w2v_google_temporal_spatial_b,sbert_cosine_a,sbert_cosine_b,bleurt_a,bleurt_b,bleu_a,bleu_b,rouge_l_a,rouge_l_b,llm_chosen_Llama_3_1_70B_Instruct_a,llm_chosen_Llama_3_1_70B_Instruct_b,llm_score_Llama_3_1_70B_Instruct_a,llm_score_Llama_3_1_70B_Instruct_b,llm_chosen_Llama_3_1_8B_Instruct_a,llm_chosen_Llama_3_1_8B_Instruct_b,llm_score_Llama_3_1_8B_Instruct_a,llm_score_Llama_3_1_8B_Instruct_b,llm_chosen_Llama_3_3_70B_Instruct_a,llm_chosen_Llama_3_3_70B_Instruct_b,llm_score_Llama_3_3_70B_Instruct_a,llm_score_Llama_3_3_70B_Instruct_b,llm_chosen_Mistral_Small_24B_Instruct_2501_a,llm_chosen_Mistral_Small_24B_Instruct_2501_b,llm_score_Mistral_Small_24B_Instruct_2501_a,llm_score_Mistral_Small_24B_Instruct_2501_b,llm_chosen_Qwen3_32B_a,llm_chosen_Qwen3_32B_b,llm_score_Qwen3_32B_a,llm_score_Qwen3_32B_b,llm_chosen_gpt_oss_120b_a,llm_chosen_gpt_oss_120b_b,llm_score_gpt_oss_120b_a,llm_score_gpt_oss_120b_b,llm_chosen_gpt_oss_20b_a,llm_chosen_gpt_oss_20b_b,llm_score_gpt_oss_20b_a,llm_score_gpt_oss_20b_b
development/dev_track_a,47,0.5792111259723296,0.5806970085554777,False,0.8694855726378473,0.7719829814444209,0.5792111259723296,0.5806970085554777,0.268134214046316,0.3267468424192752,0.7883670582333734,0.5038948650485437,0.268134214046316,0.3267468424192752,0.9054189423700052,0.8795078534009226,0.9999998807907192,1.0,0.9054189423700052,0.8795078534009226,0.1003350044589064,0.1010754048212102,0.2377292953315092,0.2196600841399492,0.1003350044589064,0.1010754048212102,0.0198763128697927,0.0356722319965459,0.1103754248063322,0.1449566091416216,0.0198763128697927,0.0356722319965459,0.148918370479369,0.1457201572617599,0.4459904638333736,0.4335192309963382,0.148918370479369,0.1457201572617599,0.244143545627594,0.3266038298606872,0.3045642375946045,0.3597643971443176,0.0231981778691172,0.0154489009080889,0.1696428571428571,0.1259842519685039,1.0,0.0,0.7,0.5,0.0,1.0,0.0,0.85,1.0,0.0,0.7,0.4,0.0,1.0,0.2,0.5,1.0,0.0,0.6,0.3,0.0,1.0,0.4,0.55,0.0,1.0,0.4,0.8
development/dev_track_a,48,0.8597079254709995,0.6331744137973266,False,0.9018373606398868,0.914284120287404,0.8597079254709995,0.6331744137973266,0.5113526804297369,0.4248920224247465,0.7172569755826892,0.7278164136683289,0.5113526804297369,0.4248920224247465,1.2681215270389796,0.7922967144966448,0.9999998509884054,0.9999999701976772,1.2681215270389796,0.7922967144966448,0.1032012061702638,0.1008690410668565,0.3102173904770992,0.3159466927799687,0.1032012061702638,0.1008690410668565,0.0420440346464636,0.049544660629736,0.15995128808832,0.1856024987355034,0.0420440346464636,0.049544660629736,0.3657942111290965,0.15404511122733,0.535716006224404,0.5573602797553604,0.3657942111290965,0.15404511122733,0.2703713178634643,0.3100408017635345,0.3467038869857788,0.2602933943271637,0.0205206733881703,0.0202977921159417,0.1621621621621621,0.1520467836257309,0.0,1.0,0.1,0.55,1.0,0.0,0.45,0.2,0.0,1.0,0.1,0.4,0.0,1.0,0.1,0.3,0.0,1.0,0.2,0.45,0.0,1.0,0.2,0.7,0.0,1.0,0.3,0.7
development/dev_track_a,49,0.8750288578091341,0.6609537602979423,True,0.8864682452120488,0.8874438539214309,0.8750288578091341,0.6609537602979423,0.5627855400332974,0.4306761306320886,0.7351699787175681,0.6645906967412595,0.5627855400332974,0.4306761306320886,1.331756839647052,0.4705645315302569,0.9999998807907192,0.999999821186087,1.331756839647052,0.4705645315302569,0.1444682268251033,0.1251307536574216,0.3250464178436859,0.3542237998231464,0.1444682268251033,0.1251307536574216,0.0827754189879647,0.0639112275529473,0.2179758913256188,0.1495019906632988,0.0827754189879647,0.0639112275529473,0.2415019689582348,0.1203288781539847,0.6127045519416362,0.42064807134735,0.2415019689582348,0.1203288781539847,0.3412052392959595,0.2539768815040588,0.3608645498752594,0.2602327167987823,0.0053803728209114,0.0087128036686933,0.15,0.1348837209302325,1.0,0.0,0.4,0.2,1.0,0.0,0.85,0.1,1.0,0.0,0.4,0.2,0.0,1.0,0.1,0.4,1.0,0.0,0.3,0.15,1.0,0.0,0.65,0.3,0.0,1.0,0.1,0.55
development/dev_track_a,50,0.3131148156105229,0.6172183412597474,True,0.8543626243635863,0.8668737570197872,0.3131148156105229,0.6172183412597474,0.2612922598112581,0.3906334133963158,0.6428110429273792,0.7072437580082611,0.2612922598112581,0.3906334133963158,0.4691716597743839,0.6878427103060991,0.9999999701976772,0.9999999105930396,0.4691716597743839,0.6878427103060991,0.1124382508364273,0.1184220700529241,0.2370427274873473,0.3971230923456099,0.1124382508364273,0.1184220700529241,0.040235921074588,0.067105601357252,0.123839259213951,0.2182514653257732,0.040235921074588,0.067105601357252,0.0973951929603974,0.1444467652253788,0.3962515720845488,0.4113333729113382,0.0973951929603974,0.1444467652253788,0.2501401603221893,0.3013314604759216,0.2964145839214325,0.2855398058891296,0.0058465410242123,0.0233336118357089,0.11875,0.1481481481481481,1.0,0.0,0.6,0.2,1.0,0.0,0.8,0.15,1.0,0.0,0.4,0.1,1.0,0.0,0.5,0.2,1.0,0.0,0.45,0.2,1.0,0.0,0.7,0.25,1.0,0.0,0.6,0.35
development/dev_track_a,51,0.2880233599111667,0.2851095636179029,False,0.6509601889896167,0.7153349858123081,0.2880233599111667,0.2851095636179029,0.1134662953924226,0.1071050979797641,0.4210848557302472,0.401515430121697,0.1134662953924226,0.1071050979797641,0.738656358267712,0.8738952218178967,1.0000000298023184,0.9999999105930396,0.738656358267712,0.8738952218178967,0.0623728611325754,0.0497056306737097,0.1480629937485356,0.1369817975938416,0.0623728611325754,0.0497056306737097,0.0180304037694976,0.0189762811876994,0.0467554461424927,0.0377142917570254,0.0180304037694976,0.0189762811876994,0.0993532606724396,0.1150641110747364,0.335118945134434,0.2951931329758775,0.0993532606724396,0.1150641110747364,0.3032750487327575,0.254101037979126,0.3174408674240112,0.2928693294525146,0.0265458303316588,0.0241875311012595,0.1685823754789272,0.1468531468531468,0.0,1.0,0.15,0.4,1.0,0.0,0.7,0.3,0.0,1.0,0.1,0.4,0.0,1.0,0.1,0.3,1.0,0.0,0.3,0.1,0.0,1.0,0.45,0.72,0.0,1.0,0.2,0.6
development/dev_track_a,52,0.6659102152918172,0.4890739708954338,True,0.8428058215611194,0.8859940307147466,0.6659102152918172,0.4890739708954338,0.5012541039757238,0.3450278864269113,0.6285858409723846,0.7719504509031235,0.5012541039757238,0.3450278864269113,0.7628172503960632,0.4481148218007815,0.9999999403953606,0.9999998807907248,0.7628172503960632,0.4481148218007815,0.1579086595848833,0.1305958441430938,0.3548027103253041,0.4122670163826123,0.1579086595848833,0.1305958441430938,0.0681155222953727,0.0612737671224841,0.1891254459628921,0.2494992083864108,0.0681155222953727,0.0612737671224841,0.1004079875414524,0.0029893105163049,0.3449227730443041,0.0114944478314948,0.1004079875414524,0.0029893105163049,0.4428175091743469,0.2918092608451843,0.3771482706069946,0.2963979840278625,0.0677527001237613,0.0211363800526013,0.201058201058201,0.1683501683501683,0.0,1.0,0.4,0.7,1.0,0.0,0.8,0.2,1.0,0.0,0.4,0.2,0.0,1.0,0.2,0.6,0.0,1.0,0.3,0.7,0.0,1.0,0.35,0.65,0.0,1.0,0.25,0.55
development/dev_track_a,53,0.9256519046110262,0.8470362385011564,False,0.9999997615814492,0.7633463426415512,0.9256519046110262,0.8470362385011564,0.6819767154893217,0.5483323225421672,0.9999999701976772,0.4731743822731975,0.6819767154893217,0.5483323225421672,0.1996183668301241,0.8817727445358923,0.9999998509884054,0.9999999403953606,0.1996183668301241,0.8817727445358923,0.1966379712173541,0.1373962531579131,0.5331086608085612,0.3809237344046153,0.1966379712173541,0.1373962531579131,0.1282821320535857,0.0888645507015983,0.3315110554976274,0.2328145270657959,0.1282821320535857,0.0888645507015983,0.0429168824359594,0.1075840126969301,0.1139859512387043,0.2634675074727255,0.0429168824359594,0.1075840126969301,0.3701369762420654,0.3052625954151153,0.3646804988384247,0.317710816860199,0.049431185411384,0.0177367635678075,0.1587301587301587,0.12,1.0,0.0,0.7,0.4,0.0,1.0,0.2,0.8,0.0,1.0,0.4,0.6,0.0,1.0,0.2,0.65,0.0,1.0,0.3,0.7,0.0,1.0,0.38,0.72,0.0,1.0,0.3,0.7
development/dev_track_a,54,0.5538321588735206,0.6543838073031615,False,0.9395031405087542,0.9373931363352376,0.5538321588735206,0.6543838073031615,0.3562894003710547,0.4038982470992759,0.7305710258569426,0.7539691475648249,0.3562894003710547,0.4038982470992759,0.1191939485006038,0.2480620131070583,0.9887964424132244,1.0000000298023184,0.1191939485006038,0.2480620131070583,0.1478703782865062,0.102273034166809,0.4300350992291012,0.3243124661382243,0.1478703782865062,0.102273034166809,0.0732788503085193,0.0472612221427023,0.2495751295304005,0.1706301932893114,0.0732788503085193,0.0472612221427023,0.0334961504944676,0.1585566258124988,-0.0157038182838279,0.3406907088135568,0.0334961504944676,0.1585566258124988,0.3456654548645019,0.4704700708389282,0.311992883682251,0.3864389657974243,0.026895617423714,0.0256622412823436,0.1714285714285714,0.1682242990654205,1.0,0.0,0.45,0.3,1.0,0.0,0.7,0.3,0.0,1.0,0.2,0.6,0.0,1.0,0.2,0.65,0.0,1.0,0.3,0.7,0.0,1.0,0.42,0.71,0.0,1.0,0.3,0.7
development/dev_track_a,55,0.7489559603069602,0.6684926101911425,False,0.8490153731089386,0.8645827931663045,0.7489559603069602,0.6684926101911425,0.5237670551252114,0.4652572972258748,0.5929373391941382,0.6848613399432493,0.5237670551252114,0.4652572972258748,0.823719810192181,0.5315546876933507,0.9999999403953606,0.9999999403953552,0.823719810192181,0.5315546876933507,0.189138284972401,0.1512241555989836,0.4713281348645355,0.4076321545790369,0.189138284972401,0.1512241555989836,0.076482729870163,0.054596127345898,0.2335607165431999,0.2317977520363106,0.076482729870163,0.054596127345898,0.2420236959757557,0.1282553067848201,0.700981979333521,0.3812692091372275,0.2420236959757557,0.1282553067848201,0.1195692121982574,0.2813081741333008,0.2825440466403961,0.3278688192367553,0.0185818644528181,0.0185223737321344,0.1807909604519774,0.2006472491909385,0.0,1.0,0.1,0.2,1.0,0.0,0.7,0.3,0.0,1.0,0.1,0.3,0.0,1.0,0.1,0.3,1.0,0.0,0.4,0.2,1.0,0.0,0.55,0.3,1.0,0.0,0.3,0.1
development/dev_track_a,56,0.8970569099024295,0.6363037138613795,False,0.9999999403953606,0.7522867469616696,0.8970569099024295,0.6363037138613795,0.526765000371827,0.3844616505819815,0.999999940395366,0.5070850840705533,0.526765000371827,0.3844616505819815,0.4428210136637834,0.598592096808225,1.0,0.9999999105930396,0.4428210136637834,0.598592096808225,0.1791041349695687,0.1097079938215579,0.4786077464979233,0.3237843102444052,0.1791041349695687,0.1097079938215579,0.1139219016017791,0.0880280899502629,0.3302712522391027,0.1447422799360739,0.1139219016017791,0.0880280899502629,0.0580280936254129,0.0473035978226332,0.3531144681246961,-0.0055584723509243,0.0580280936254129,0.0473035978226332,0.4458147883415222,0.4604774117469787,0.3975056111812591,0.3699257373809814,0.0325635590353829,0.041398729785213,0.1726618705035971,0.1506849315068493,1.0,0.0,0.8,0.4,1.0,0.0,0.8,0.2,1.0,0.0,0.7,0.4,0.0,1.0,0.2,0.6,1.0,0.0,0.55,0.3,1.0,0.0,0.7,0.45,0.0,1.0,0.35,0.45
development/dev_track_a,57,0.8566900223624417,0.8670309692083232,True,0.8948601609635162,1.0,0.8566900223624417,0.8670309692083232,0.5861851395794823,0.7000812817633133,0.6851223282333686,0.9999997913837696,0.5861851395794823,0.7000812817633133,0.6702374435744873,0.5692939240517968,0.999999821186087,0.999999821186087,0.6702374435744873,0.5692939240517968,0.1847220781233254,0.1815525600107037,0.4894563347164138,0.4586114638546407,0.1847220781233254,0.1815525600107037,0.0827925187451375,0.0963688769628437,0.2355675074651435,0.2491367879228944,0.0827925187451375,0.0963688769628437,0.1600742394227143,0.1037421756487089,0.3326435742334173,0.379338798321264,0.1600742394227143,0.1037421756487089,0.355024129152298,0.3999071717262268,0.3725454807281494,0.3487323224544525,0.0391707072517139,0.0309157532055032,0.1403508771929824,0.16,1.0,0.0,0.8,0.2,1.0,0.0,0.8,0.2,1.0,0.0,0.7,0.2,1.0,0.0,0.65,0.3,1.0,0.0,0.6,0.3,1.0,0.0,0.8,0.35,1.0,0.0,0.65,0.3
development/dev_track_a,58,0.7393462590533258,0.7432917731982959,True,0.9181684304375408,1.0,0.7393462590533258,0.7432917731982959,0.5352283556547137,0.5410995113881831,0.8412562797956133,0.9999999105930396,0.5352283556547137,0.5410995113881831,0.5848111676378829,0.2854236197449389,0.9999999403953552,0.9999998807907192,0.5848111676378829,0.2854236197449389,0.1786692804294956,0.1719079472870351,0.4374180393889305,0.4826018123685872,0.1786692804294956,0.1719079472870351,0.080703687383073,0.0986107530108264,0.286359893211735,0.3620390783125758,0.080703687383073,0.0986107530108264,0.119766193275552,0.0461972687735472,0.3737730360033079,0.2644625014034316,0.119766193275552,0.0461972687735472,0.3622300028800964,0.3333643078804016,0.314034640789032,0.3960414826869964,0.0175757245625232,0.0398045094011673,0.1442307692307692,0.1724137931034483,1.0,0.0,0.8,0.6,1.0,0.0,0.8,0.2,1.0,0.0,0.7,0.4,1.0,0.0,0.7,0.3,1.0,0.0,0.5,0.3,1.0,0.0,0.75,0.4,1.0,0.0,0.7,0.25
development/dev_track_a,59,0.4896570195663746,0.5122469013955481,True,0.6952219372723177,0.7831929584511568,0.4896570195663746,0.5122469013955481,0.2951659438777442,0.2941522205127745,0.3843920483238648,0.5343209304927367,0.2951659438777442,0.2941522205127745,0.2112692128610915,0.457617222394918,0.9999999105930396,0.9999998509884054,0.2112692128610915,0.457617222394918,0.0539392595327255,0.0949411205524417,0.2817955480142802,0.3497584332726948,0.0539392595327255,0.0949411205524417,0.0167122886339288,0.0447640197637786,0.0868838272663754,0.1955291395501341,0.0167122886339288,0.0447640197637786,0.0670768188951727,0.078569925992534,0.086641367401613,0.2904339574999122,0.0670768188951727,0.078569925992534,0.3086506724357605,0.2666024565696716,0.3481462597846985,0.3205331861972809,0.0112045893523296,0.0214133851265516,0.1214574898785425,0.1406727828746177,1.0,0.0,0.4,0.2,0.0,1.0,0.1,0.8,1.0,0.0,0.15,0.1,0.0,1.0,0.1,0.4,0.0,1.0,0.15,0.25,1.0,0.0,0.45,0.3,1.0,0.0,0.35,0.15
development/dev_track_a,60,0.6948488804219123,0.6756241863299072,False,0.8452469891015304,0.9207967018131372,0.6948488804219123,0.6756241863299072,0.1397902589176604,0.1180007595483588,0.6555726928838311,0.8019368527588071,0.1397902589176604,0.1180007595483588,0.9828987429150668,1.084743252068188,0.9999999701976772,0.9999999403953606,0.9828987429150668,1.084743252068188,0.1879815829610794,0.1393954865219134,0.4115568900761935,0.3364741778033569,0.1879815829610794,0.1393954865219134,0.0920681705387768,0.0693858885373333,0.228183485114449,0.1746506697534666,0.0920681705387768,0.0693858885373333,0.5272986139466735,0.3236489228684135,0.7815143241604975,0.466752506585695,0.5272986139466735,0.3236489228684135,0.4948629438877105,0.2164058089256286,0.2205252945423126,0.3058889210224151,0.0203925224371378,0.0165755672477016,0.1393442622950819,0.1405750798722044,1.0,0.0,0.8,0.4,1.0,0.0,0.8,0.2,1.0,0.0,0.7,0.4,0.0,1.0,0.3,0.7,0.0,1.0,0.3,0.7,1.0,0.0,0.65,0.4,1.0,0.0,0.6,0.35
development/dev_track_a,61,0.6117665059386717,0.5768494625134734,False,0.763134791664197,0.7127498134672864,0.6117665059386717,0.5768494625134734,0.367714053675053,0.2433676185602115,0.5999286830489017,0.4163000931560945,0.367714053675053,0.2433676185602115,0.9540848856461672,0.6393911770078655,1.0000000298023235,0.9999999105930396,0.9540848856461672,0.6393911770078655,0.0972879773031309,0.0973761553321962,0.3523949284512865,0.2655750478111789,0.0972879773031309,0.0973761553321962,0.0572310774034162,0.0428676338815253,0.1974181231947475,0.1071058857784377,0.0572310774034162,0.0428676338815253,0.4177108786222794,0.1479961830054026,0.6543867259155229,0.3912477795971208,0.4177108786222794,0.1479961830054026,0.2620625495910644,0.1404012143611908,0.30827397108078,0.3744311928749084,0.0276785482426178,0.0259214039511253,0.1630901287553648,0.167487684729064,1.0,0.0,0.45,0.3,0.0,1.0,0.2,0.6,0.0,1.0,0.1,0.4,0.0,1.0,0.1,0.3,0.0,1.0,0.2,0.6,0.0,1.0,0.35,0.7,0.0,1.0,0.15,0.55
development/dev_track_a,62,0.7373413445749704,0.5178064824966707,False,1.0,0.6792180324532947,0.7373413445749704,0.5178064824966707,0.5037247240498492,0.2932173998731998,0.9999999701976772,0.4858701092716973,0.5037247240498492,0.2932173998731998,0.8107588348989949,0.5449468041256462,1.0,1.000000059604643,0.8107588348989949,0.5449468041256462,0.0988097517868671,0.0915397263992325,0.2968965450333811,0.2865430028870284,0.0988097517868671,0.0915397263992325,0.0578001967751102,0.0433775064831127,0.1438695717775316,0.1302682854836003,0.0578001967751102,0.0433775064831127,0.3095376754551626,0.2228388368330398,0.6342774077662912,0.5705967663273156,0.3095376754551626,0.2228388368330398,0.2703932523727417,0.3783573508262634,0.3076629638671875,0.3650117516517639,0.0332370952115012,0.0387998296620411,0.1459227467811159,0.2023809523809523,0.0,1.0,0.15,0.4,1.0,0.0,0.85,0.2,0.0,1.0,0.2,0.6,0.0,1.0,0.2,0.5,1.0,0.0,0.55,0.3,0.0,1.0,0.45,0.8,0.0,1.0,0.35,0.55
development/dev_track_a,63,0.784788834475589,0.524214942316683,True,0.8086349596220304,0.9999998807907248,0.784788834475589,0.524214942316683,0.4087375373976604,0.2172209410921697,0.5538880760803132,0.999999940395366,0.4087375373976604,0.2172209410921697,0.6239780617181728,0.8915801804344243,0.9999999105930396,0.9999999105930396,0.6239780617181728,0.8915801804344243,0.1461518893711393,0.0898246492413009,0.3752074235732952,0.302556073107794,0.1461518893711393,0.0898246492413009,0.0677362252856597,0.0648058985773916,0.1824347542207588,0.1962095969246771,0.0677362252856597,0.0648058985773916,0.0978793697821996,0.2153609771415483,0.3145549315451036,0.4007737287055092,0.0978793697821996,0.2153609771415483,0.4038370549678802,0.2594704926013946,0.3277796506881714,0.2662500739097595,0.0175396620669555,0.023493494728296,0.1291759465478842,0.1468682505399567,1.0,0.0,0.7,0.2,1.0,0.0,0.8,0.2,1.0,0.0,0.4,0.2,1.0,0.0,0.65,0.3,1.0,0.0,0.55,0.2,1.0,0.0,0.82,0.28,1.0,0.0,0.35,0.1
development/dev_track_a,64,0.4352437351803656,0.4903239537739427,True,0.6478327722649125,0.7682255782812144,0.4352437351803656,0.4903239537739427,0.193274905892916,0.1778044216593644,0.4982470571994808,0.7116428189490558,0.193274905892916,0.1778044216593644,0.5485213288532013,0.3264616786322148,0.9999999701976772,0.9999998807907192,0.5485213288532013,0.3264616786322148,0.0446081368527619,0.0820855142976845,0.1728139519295784,0.2585672836340194,0.0446081368527619,0.0820855142976845,0.0106279474741443,0.0418443749401476,0.0681915325587309,0.1447813010066633,0.0106279474741443,0.0418443749401476,0.0886878209714701,0.1181551152505019,0.2484512607426547,0.4272730727425662,0.0886878209714701,0.1181551152505019,0.2818406820297241,0.355544775724411,0.2921735644340515,0.3855023086071014,0.0242396643328043,0.0198720426438817,0.1855670103092783,0.1368078175895765,1.0,0.0,0.8,0.2,1.0,0.0,0.7,0.2,1.0,0.0,0.4,0.1,0.0,1.0,0.2,0.6,1.0,0.0,0.45,0.25,1.0,0.0,0.35,0.2,1.0,0.0,0.55,0.3
development/dev_track_a,65,0.3980281136889696,0.8037195483369105,True,0.8479208531474051,0.8975223425004074,0.3980281136889696,0.8037195483369105,0.2065529273634983,0.4650726045480646,0.5714766042544491,0.7995304704272144,0.2065529273634983,0.4650726045480646,0.6898063762950222,0.4708078587450691,0.9999999403953606,0.9999999701976772,0.6898063762950222,0.4708078587450691,0.0866741171502146,0.1816500077436707,0.232600628619413,0.354589337916406,0.0866741171502146,0.1816500077436707,0.0362297333294695,0.0821761921281859,0.1003045344516549,0.161556924729345,0.0362297333294695,0.0821761921281859,0.1172075906353306,0.169059116948,0.2632080011828128,0.4325303525749759,0.1172075906353306,0.169059116948,0.589652955532074,0.1960296928882599,0.3168294727802276,0.3421618938446045,0.0421579929937578,0.0212611813520152,0.1806167400881057,0.1578947368421052,1.0,0.0,0.55,0.2,1.0,0.0,0.8,0.2,1.0,0.0,0.4,0.1,0.0,1.0,0.2,0.5,1.0,0.0,0.55,0.2,0.0,1.0,0.45,0.55,1.0,0.0,0.7,0.3
development/dev_track_a,66,0.8878324088522249,0.5528187520107926,False,0.999999821186087,0.863244720504004,0.8878324088522249,0.5528187520107926,0.8048274079427821,0.1863218146226549,0.999999940395366,0.7618608758615404,0.8048274079427821,0.1863218146226549,0.8198716085421005,0.7763247273400204,0.9999998807907248,0.9999999403953606,0.8198716085421005,0.7763247273400204,0.1263997838052528,0.0709168164915594,0.3840975416167527,0.2604986455964196,0.1263997838052528,0.0709168164915594,0.0711240810792424,0.0415579739393542,0.2134340768414059,0.1269303479876909,0.0711240810792424,0.0415579739393542,0.0785592274460462,0.1495256079790202,0.2993837385307295,0.3233414351555109,0.0785592274460462,0.1495256079790202,0.4172326922416687,0.251824676990509,0.3744156956672668,0.4166647791862488,0.0241729209036975,0.0250468326658169,0.1580547112462006,0.160458452722063,0.0,1.0,0.15,0.8,1.0,0.0,0.8,0.2,0.0,1.0,0.1,0.6,1.0,0.0,0.45,0.2,0.0,1.0,0.2,0.65,0.0,1.0,0.3,0.7,0.0,1.0,0.15,0.7
development/dev_track_a,67,0.8352738612810209,0.9028187644668004,False,0.8563593201208926,0.8853552478128376,0.8352738612810209,0.9028187644668004,0.5503859098973708,0.2080562824844998,0.6060015432832786,0.7006845831054946,0.5503859098973708,0.2080562824844998,0.3464667881289667,0.5813311370299156,0.9999998807907248,0.9999998807907248,0.3464667881289667,0.5813311370299156,0.0956339235587483,0.1043079370200783,0.1962496138459428,0.2382560907284716,0.0956339235587483,0.1043079370200783,0.0439243440706889,0.0343763115040929,0.1198853353291149,0.1059914294764287,0.0439243440706889,0.0343763115040929,0.0621286324482469,0.1903496184548659,0.2961865662094763,0.4251877735066365,0.0621286324482469,0.1903496184548659,0.4849518537521362,0.410838782787323,0.2654558420181274,0.2910115718841553,0.0104060197770278,0.0132950151044349,0.1716417910447761,0.1614035087719298,1.0,0.0,0.3,0.1,1.0,0.0,0.8,0.2,1.0,0.0,0.4,0.2,0.0,1.0,0.1,0.3,1.0,0.0,0.4,0.2,1.0,0.0,0.65,0.35,1.0,0.0,0.55,0.25
development/dev_track_a,68,0.5889714861316167,0.4874856943201567,False,0.8124567493847907,0.7494241744623094,0.5889714861316167,0.4874856943201567,0.3825226317083756,0.3219303431939325,0.5040489430369207,0.452368888117738,0.3825226317083756,0.3219303431939325,0.8920817698285509,0.5531517092046706,0.9999998807907248,0.999999821186087,0.8920817698285509,0.5531517092046706,0.1042663493170495,0.1203144724637026,0.2658183015640035,0.2635530090505557,0.1042663493170495,0.1203144724637026,0.0609769874961821,0.0338334352164309,0.1500089806876519,0.1219882259298196,0.0609769874961821,0.0338334352164309,0.1168464902209692,0.0809480134439285,0.1943113797933207,0.2680465445990264,0.1168464902209692,0.0809480134439285,0.3863560557365417,0.3324320018291473,0.3553475737571716,0.4212175011634826,0.0224802384240782,0.0107463622889566,0.1639344262295081,0.1527777777777777,1.0,0.0,0.4,0.1,1.0,0.0,0.8,0.2,1.0,0.0,0.4,0.2,0.0,1.0,0.1,0.4,1.0,0.0,0.55,0.3,1.0,0.0,0.7,0.35,1.0,0.0,0.7,0.5
development/dev_track_a,69,0.6309087275374087,0.6804508550581414,False,0.8467407409261773,0.8731498869478838,0.6309087275374087,0.6804508550581414,0.4415587672937361,0.4149701878864443,0.6373152189287083,0.7260391822398892,0.4415587672937361,0.4149701878864443,0.6008509967749778,0.9801671272447622,0.9999997913837696,0.9999998807907248,0.6008509967749778,0.9801671272447622,0.1112207223138291,0.163413521378335,0.4255463041643234,0.3799913609290547,0.1112207223138291,0.163413521378335,0.0644997915722942,0.0372051722111202,0.2332655123790332,0.1434105462850161,0.0644997915722942,0.0372051722111202,0.0532284486982688,0.1536189702503271,0.1908298984318456,0.3970939368198861,0.0532284486982688,0.1536189702503271,0.4450308084487915,0.2959930598735809,0.3934302926063537,0.3612408936023712,0.020618165364431,0.0162048422937357,0.1742424242424242,0.1407407407407407,1.0,0.0,0.4,0.1,0.0,1.0,0.15,0.7,1.0,0.0,0.4,0.1,0.0,1.0,0.2,0.4,1.0,0.0,0.3,0.15,1.0,0.0,0.65,0.35,1.0,0.0,0.6,0.35
development/dev_track_a,70,0.4686054938070318,0.5058649503583309,True,0.7124175176122763,0.8136990292431081,0.4686054938070318,0.5058649503583309,0.2253037055589438,0.2604471597679655,0.3687818018691136,0.693707383429124,0.2253037055589438,0.2604471597679655,0.7353354098468852,0.6733784649617409,1.0,1.0,0.7353354098468852,0.6733784649617409,0.0487609210692494,0.0650792618220693,0.153716569858784,0.1788967737319088,0.0487609210692494,0.0650792618220693,0.0165619239047888,0.0180552535093987,0.047837663072497,0.1328721865606678,0.0165619239047888,0.0180552535093987,0.5764043056629521,0.3225561821210257,0.734560522241649,0.3953024395290521,0.5764043056629521,0.3225561821210257,0.4124301075935364,0.4577065706253052,0.2702046930789947,0.2989720702171325,0.0249414723799083,0.0288909657519372,0.1639344262295081,0.1616766467065868,1.0,0.0,0.6,0.4,1.0,0.0,0.85,0.1,1.0,0.0,0.4,0.3,0.0,1.0,0.2,0.7,1.0,0.0,0.35,0.15,1.0,0.0,0.65,0.45,0.0,1.0,0.3,0.7
