synthetic,dataset,id_left,id_right,configuration,similarity,label,pair_type,blacklisted_or_missing_or_invalid
gemma3-gest-e2e,ActivityNet Captions,v_37Q3so6ERxs,v_RJus6sogyiM,NGM_GloVe300,0.04427844352838695,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_VWmSZPIoBlw,v_QOlSCBRmfWY,NGM_GloVe300,0.059221264882707195,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_ogQozSI5V8U,v_eCzDH6PdtlE,NGM_GloVe300,0.06251713217047525,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_UgSLUt8X1Lc,v_lETAKUG4pQw,NGM_GloVe300,0.0,0,negative,1
gemma3-gest-e2e,ActivityNet Captions,v_6uNhwOSZXco,v__LKFGLH8XxI,NGM_GloVe300,0.04938727229725198,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_ogQozSI5V8U,v_apPeChgjzs4,NGM_GloVe300,0.08532782559308633,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_dLLvpM-gB8Q,v_VsFHNZHhNwI,NGM_GloVe300,0.048610530913066205,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_HRjSOacCdWI,v_PG3f3Wkkptk,NGM_GloVe300,0.07607065376734036,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v__HQTWGmXXsc,v_zihMznAYlV0,NGM_GloVe300,0.0,0,negative,1
gemma3-gest-e2e,ActivityNet Captions,v_pizl41xmw7k,v_fgoXpih2Kws,NGM_GloVe300,0.16067728759920502,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_GFE2wAi9fjo,v_MleQSQt6Utw,NGM_GloVe300,0.09679967221712917,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_2SnFlGUHKnc,v_X2LI_I_qw-A,NGM_GloVe300,0.021809784543227698,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_xoXTlNWkC7w,v_37pwbUp8t1I,NGM_GloVe300,0.13251202931159156,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_X2LI_I_qw-A,v_fhtNAMK0Vqk,NGM_GloVe300,0.0,0,negative,1
gemma3-gest-e2e,ActivityNet Captions,v_p9iE8iemCMs,v_wyARf3xHOgs,NGM_GloVe300,0.0,0,negative,1
gemma3-gest-e2e,ActivityNet Captions,v_UciHec7xncc,v_dnJJWt0SBTc,NGM_GloVe300,0.11118100820741275,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_VWmSZPIoBlw,v_Tko7eefi1BI,NGM_GloVe300,0.17228145195055297,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_STaS53CNlZI,v_UciHec7xncc,NGM_GloVe300,0.02842573471179917,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_UXX8k68S3_g,v_mcDVNexy6Ps,NGM_GloVe300,0.08501375290951765,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_UgSLUt8X1Lc,v_RgzbNJPchqc,NGM_GloVe300,0.0342130942628663,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_epqnpUCVLK8,v_pc_QYeZG9GA,NGM_GloVe300,0.06515455843029686,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_Bs3OMhhUlY4,v_r9X01daYa5o,NGM_GloVe300,0.08486592636581,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_LNKdVrX_0Fg,v_SpwOzrXw9JU,NGM_GloVe300,0.08568670938451084,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_8ltNqT5N-xs,v_D18b2IZpxk0,NGM_GloVe300,0.06324637674044287,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_cp52LdlmlUk,v_epqnpUCVLK8,NGM_GloVe300,0.09652734513787348,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_VsFHNZHhNwI,v_fgoXpih2Kws,NGM_GloVe300,0.04565658881835586,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_iYxj8a1TPYk,v_NLTd7qCLT7o,NGM_GloVe300,0.09096027424660512,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_Aj0Pd6snB-k,v_fOuFF7dGPtI,NGM_GloVe300,0.19497711240828383,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_lETAKUG4pQw,v_HppLOtjJY_Q,NGM_GloVe300,0.09611854681256236,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_UciHec7xncc,v_iYxj8a1TPYk,NGM_GloVe300,0.16934146248234175,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_ZKo3_ifK2tQ,v_FsXl6whrCWk,NGM_GloVe300,0.07653732283558431,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_epqnpUCVLK8,v_UBDcmeET6ys,NGM_GloVe300,0.0,0,negative,1
gemma3-gest-e2e,ActivityNet Captions,v___dXUJsj3yo,v_D-y_N4u0uRQ,NGM_GloVe300,0.060559247611780095,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_nsdB1r31-70,v_HRjSOacCdWI,NGM_GloVe300,0.15550736295232356,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_eCzDH6PdtlE,v_pc_QYeZG9GA,NGM_GloVe300,0.036052505161620584,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_PHIZza_xVog,v_37pwbUp8t1I,NGM_GloVe300,0.08055953712224202,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_GTxmHim5JnY,v_Bs3OMhhUlY4,NGM_GloVe300,0.06398394096553159,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_j_YetAlzwbk,v_UXX8k68S3_g,NGM_GloVe300,0.22217088808849242,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_lZKrd84QElk,v_Bs3OMhhUlY4,NGM_GloVe300,0.11972257148827821,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_Lh3dhueuKmQ,v_zihMznAYlV0,NGM_GloVe300,0.0,0,negative,1
gemma3-gest-e2e,ActivityNet Captions,v_8ATFQNEWHL0,v_eCzDH6PdtlE,NGM_GloVe300,0.07075368893199825,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_Tko7eefi1BI,v_dLLvpM-gB8Q,NGM_GloVe300,0.1334196864056715,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_mpC_UTM1tWQ,v_GFE2wAi9fjo,NGM_GloVe300,0.06871079101841225,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_fN2DiOswmOA,v_D-y_N4u0uRQ,NGM_GloVe300,0.012192508162713786,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_7RESODKApso,v_VsFHNZHhNwI,NGM_GloVe300,0.07063196519204136,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_ogQozSI5V8U,v_fhtNAMK0Vqk,NGM_GloVe300,0.0,0,negative,1
gemma3-gest-e2e,ActivityNet Captions,v_D-y_N4u0uRQ,v_UciHec7xncc,NGM_GloVe300,0.17494552190366022,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_dAjhBWalWRM,v_kxwTPAhlhpw,NGM_GloVe300,0.21496900033037625,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_nwznKOuZM7w,v_Ocd1VWIIeVs,NGM_GloVe300,0.04166553115609012,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_iYxj8a1TPYk,v_7RESODKApso,NGM_GloVe300,0.07783524742734568,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_Q_Rufuciohg,v_nHE7u40plD0,NGM_GloVe300,0.0,0,negative,1
gemma3-gest-e2e,ActivityNet Captions,v_Tko7eefi1BI,v_j_YetAlzwbk,NGM_GloVe300,0.15854964682208883,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_FLL06mU-ua8,v_X2LI_I_qw-A,NGM_GloVe300,0.07529407333923124,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_bmoS216hsoc,v_y3r4IrZkgBo,NGM_GloVe300,0.0748614931661671,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_PG3f3Wkkptk,v_SpwOzrXw9JU,NGM_GloVe300,0.03213874804781994,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_soHEsBIljbI,v_Xj--zKhm6k4,NGM_GloVe300,0.040541999675884934,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_8ATFQNEWHL0,v_Hg1tl2hFWGc,NGM_GloVe300,0.15458958156409278,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_Q_Rufuciohg,v_Ocd1VWIIeVs,NGM_GloVe300,0.09619580009232706,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_69IsHpmRyfk,v_p8_hwwgyoZE,NGM_GloVe300,0.10641908563899992,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_CqAJxW84FkU,v_STaS53CNlZI,NGM_GloVe300,0.0,0,negative,1
gemma3-gest-e2e,ActivityNet Captions,v_zW_8T8w7304,v_shGGt9TRlkk,NGM_GloVe300,0.0830057896321165,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_nwznKOuZM7w,v_FsXl6whrCWk,NGM_GloVe300,0.10871906882276897,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_V_Nj_BhesEY,v_pizl41xmw7k,NGM_GloVe300,0.006412739325255426,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_xoXTlNWkC7w,v_YSO5CGeeTmE,NGM_GloVe300,0.10684947546445674,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_8ATFQNEWHL0,v_STaS53CNlZI,NGM_GloVe300,0.0,0,negative,1
gemma3-gest-e2e,ActivityNet Captions,v_LNKdVrX_0Fg,v_RJus6sogyiM,NGM_GloVe300,0.0721265956908226,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_pc_QYeZG9GA,v_mcDVNexy6Ps,NGM_GloVe300,0.06648419973448473,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_69IsHpmRyfk,v_LIaNG_UliKk,NGM_GloVe300,0.13350775818820204,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_soHEsBIljbI,v_CqscMsSNiNY,NGM_GloVe300,0.08182059281642103,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_xKPF_SpZ1gQ,v_fOuFF7dGPtI,NGM_GloVe300,0.09523906275983167,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_VsFHNZHhNwI,v_NLTd7qCLT7o,NGM_GloVe300,0.03308093894924344,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_Hg1tl2hFWGc,v_zihMznAYlV0,NGM_GloVe300,0.0,0,negative,1
gemma3-gest-e2e,ActivityNet Captions,v_lZKrd84QElk,v_V_Nj_BhesEY,NGM_GloVe300,0.0,0,negative,1
gemma3-gest-e2e,ActivityNet Captions,v___dXUJsj3yo,v_UgSLUt8X1Lc,NGM_GloVe300,0.06405388937913457,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_NLTd7qCLT7o,v_QOlSCBRmfWY,NGM_GloVe300,0.06704073079597411,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_pOyP_kDaskY,v_m16Cn9VA3Lk,NGM_GloVe300,0.04804427237438687,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_kxwTPAhlhpw,v_apPeChgjzs4,NGM_GloVe300,0.04974522784071388,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_m22TDwfa8go,v_zihMznAYlV0,NGM_GloVe300,0.0,0,negative,1
gemma3-gest-e2e,ActivityNet Captions,v_2dA1fAU3o6o,v_UciHec7xncc,NGM_GloVe300,0.1015935009790636,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_XD3yFrJHiv8,v_VsFHNZHhNwI,NGM_GloVe300,0.050222725407465627,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_m16Cn9VA3Lk,v_eUCKEnKxG8w,NGM_GloVe300,0.07599640586480748,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_ZKo3_ifK2tQ,v_VdeYnCIbRJ4,NGM_GloVe300,0.08316975342232497,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_mpC_UTM1tWQ,v_LNKdVrX_0Fg,NGM_GloVe300,0.11588129334525946,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_nwznKOuZM7w,v_p0O-EsMFcL4,NGM_GloVe300,0.0343079160897734,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_nwznKOuZM7w,v_HRjSOacCdWI,NGM_GloVe300,0.09465796931636161,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_WnLYDJ8Jwv8,v_QOlSCBRmfWY,NGM_GloVe300,0.08472068540411233,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_D18b2IZpxk0,v_SpwOzrXw9JU,NGM_GloVe300,0.0634294543736012,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_fN2DiOswmOA,v_wrf4MfW4MGg,NGM_GloVe300,0.05020211260186575,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_o-S8I8lhQpo,v__yWADgOFxP0,NGM_GloVe300,0.07104798794077433,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_Xj--zKhm6k4,v_RJus6sogyiM,NGM_GloVe300,0.05336859620482668,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_hhN1647pP88,v_iqe_HmjojQ8,NGM_GloVe300,0.12949718263465007,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_dnJJWt0SBTc,v_soHEsBIljbI,NGM_GloVe300,0.10936042815512727,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_j_YetAlzwbk,v_CbfgZlo0Ut4,NGM_GloVe300,0.02675972765011817,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_WnLYDJ8Jwv8,v_c3vEqTcKPsU,NGM_GloVe300,0.07343180392387637,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_Q9Fw56ZvXq4,v_gXVjjjvjVf4,NGM_GloVe300,0.10217415917910792,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_0zXTrkgUj0U,v_6uNhwOSZXco,NGM_GloVe300,0.0,0,negative,1
gemma3-gest-e2e,ActivityNet Captions,v_dAjhBWalWRM,v_apPeChgjzs4,NGM_GloVe300,0.09000667412221727,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_QOlSCBRmfWY,v_pizl41xmw7k,NGM_GloVe300,0.05008404267049324,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_VdeYnCIbRJ4,v_oP77DgsbhKQ,NGM_GloVe300,0.07156253719679323,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_NnLjEbG31ZE,v_W19-fYOO9sg,NGM_GloVe300,0.14770833826851418,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v__HQTWGmXXsc,v_lETAKUG4pQw,NGM_GloVe300,0.0,0,negative,1
gemma3-gest-e2e,ActivityNet Captions,v_mcDVNexy6Ps,v_Aj0Pd6snB-k,NGM_GloVe300,0.08254193994737022,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_Q_Rufuciohg,v_pOyP_kDaskY,NGM_GloVe300,0.040512961076762284,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_W01QffZYsxQ,v_Hg1tl2hFWGc,NGM_GloVe300,0.11383459878445427,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_Bs3OMhhUlY4,v_apPeChgjzs4,NGM_GloVe300,0.073958483942727,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_UciHec7xncc,v_RJus6sogyiM,NGM_GloVe300,0.10024885396322618,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_epqnpUCVLK8,v_Ocd1VWIIeVs,NGM_GloVe300,0.053978848896978855,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_D5hsFA2ZrIQ,v_---9CpRcKoU,NGM_GloVe300,0.038636214774706634,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v__s20ZN8WZbo,v_nsdB1r31-70,NGM_GloVe300,0.07412296878340612,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_cp52LdlmlUk,v_kxwTPAhlhpw,NGM_GloVe300,0.16250493201265595,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_eUCKEnKxG8w,v_W01QffZYsxQ,NGM_GloVe300,0.09506118367286862,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_GTxmHim5JnY,v_HppLOtjJY_Q,NGM_GloVe300,0.0853274599702612,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_IRz9PYgpb8U,v_mcDVNexy6Ps,NGM_GloVe300,0.1147560476427041,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v__HQTWGmXXsc,v_YSO5CGeeTmE,NGM_GloVe300,0.06654140465001766,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_ogQozSI5V8U,v_Xj--zKhm6k4,NGM_GloVe300,0.07960624515866287,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_UgSLUt8X1Lc,v_AGgJVF3nT6I,Spectral_GloVe300_NoEdges,0.3313828013679026,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_HppLOtjJY_Q,v_2CfCDcCuOO4,Spectral_GloVe300_NoEdges,1.0,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_LNKdVrX_0Fg,v_GTxmHim5JnY,Spectral_GloVe300_NoEdges,0.3793258738919578,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_VdeYnCIbRJ4,v_QHJTOHgjDMw,Spectral_GloVe300_NoEdges,0.665549635887146,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_eC4l8AuAmKw,v_UgSLUt8X1Lc,Spectral_GloVe300_NoEdges,0.26072229381070816,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v___dXUJsj3yo,v_soHEsBIljbI,Spectral_GloVe300_NoEdges,0.6807109307819063,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_FsXl6whrCWk,v__s20ZN8WZbo,Spectral_GloVe300_NoEdges,0.5780913736711295,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_fOuFF7dGPtI,v_lZKrd84QElk,Spectral_GloVe300_NoEdges,0.5498315364222812,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v__LKFGLH8XxI,v_bmoS216hsoc,Spectral_GloVe300_NoEdges,0.833730826751542,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_UciHec7xncc,v_dAjhBWalWRM,Spectral_GloVe300_NoEdges,0.6275967207435702,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_lZKrd84QElk,v_fhtNAMK0Vqk,Spectral_GloVe300_NoEdges,0.0,0,negative,1
gemma3-gest-e2e,ActivityNet Captions,v_m22TDwfa8go,v_iqe_HmjojQ8,Spectral_GloVe300_NoEdges,0.6142583123291555,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_fN2DiOswmOA,v_lZKrd84QElk,Spectral_GloVe300_NoEdges,0.4878758206515526,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v___dXUJsj3yo,v_W19-fYOO9sg,Spectral_GloVe300_NoEdges,0.88477623462677,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_edbczrXeEOk,v_XSu5dteR2Ko,Spectral_GloVe300_NoEdges,0.52112190362448,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_lZKrd84QElk,v_mpC_UTM1tWQ,Spectral_GloVe300_NoEdges,0.39260756969451904,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_eUCKEnKxG8w,v_W19-fYOO9sg,Spectral_GloVe300_NoEdges,0.9999998807907193,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_z5bc9KKiAGI,v_UgSLUt8X1Lc,Spectral_GloVe300_NoEdges,0.35801371932029724,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_tznMNEWglxY,v_oxp7V1AKJWk,Spectral_GloVe300_NoEdges,0.414286380154707,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_QHJTOHgjDMw,v_XSu5dteR2Ko,Spectral_GloVe300_NoEdges,0.7395460981265903,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_7RESODKApso,v_uHPrH22rPgU,Spectral_GloVe300_NoEdges,0.6920697276550706,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_VsFHNZHhNwI,v_hhN1647pP88,Spectral_GloVe300_NoEdges,0.23137654475113523,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_6uNhwOSZXco,v_Aj0Pd6snB-k,Spectral_GloVe300_NoEdges,0.6312650285643305,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_fhtNAMK0Vqk,v_AGgJVF3nT6I,Spectral_GloVe300_NoEdges,0.4923036405678224,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_j_YetAlzwbk,v_UgSLUt8X1Lc,Spectral_GloVe300_NoEdges,0.459888460642788,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_kxwTPAhlhpw,v_mpC_UTM1tWQ,Spectral_GloVe300_NoEdges,0.555932250265346,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_m16Cn9VA3Lk,v_5qBzjfW-sMs,Spectral_GloVe300_NoEdges,0.5985066773287443,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_nHE7u40plD0,v_VWmSZPIoBlw,Spectral_GloVe300_NoEdges,1.0,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_TdAfqkmTrf0,v_UXX8k68S3_g,Spectral_GloVe300_NoEdges,0.586320365290621,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_I637SOXSbHY,v_pc_QYeZG9GA,Spectral_GloVe300_NoEdges,0.49248311013184665,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_CqAJxW84FkU,v_Q_Rufuciohg,Spectral_GloVe300_NoEdges,0.5574938918653801,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_37Q3so6ERxs,v_RJus6sogyiM,Spectral_GloVe300_NoEdges,0.4228299902182831,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_VWmSZPIoBlw,v_QOlSCBRmfWY,Spectral_GloVe300_NoEdges,0.6590190733063785,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_ogQozSI5V8U,v_eCzDH6PdtlE,Spectral_GloVe300_NoEdges,0.3837696452415412,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_UgSLUt8X1Lc,v_lETAKUG4pQw,Spectral_GloVe300_NoEdges,0.0,0,negative,1
gemma3-gest-e2e,ActivityNet Captions,v_6uNhwOSZXco,v__LKFGLH8XxI,Spectral_GloVe300_NoEdges,0.8042208785747434,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_ogQozSI5V8U,v_apPeChgjzs4,Spectral_GloVe300_NoEdges,0.3668742636592074,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_dLLvpM-gB8Q,v_VsFHNZHhNwI,Spectral_GloVe300_NoEdges,0.6221889853477478,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_HRjSOacCdWI,v_PG3f3Wkkptk,Spectral_GloVe300_NoEdges,0.4578041161415516,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v__HQTWGmXXsc,v_zihMznAYlV0,Spectral_GloVe300_NoEdges,0.0,0,negative,1
gemma3-gest-e2e,ActivityNet Captions,v_pizl41xmw7k,v_fgoXpih2Kws,Spectral_GloVe300_NoEdges,0.8110774159431458,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_GFE2wAi9fjo,v_MleQSQt6Utw,Spectral_GloVe300_NoEdges,0.5780913736711295,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_2SnFlGUHKnc,v_X2LI_I_qw-A,Spectral_GloVe300_NoEdges,0.30922370443061536,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_xoXTlNWkC7w,v_37pwbUp8t1I,Spectral_GloVe300_NoEdges,0.5530426438996024,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_X2LI_I_qw-A,v_fhtNAMK0Vqk,Spectral_GloVe300_NoEdges,0.0,0,negative,1
gemma3-gest-e2e,ActivityNet Captions,v_p9iE8iemCMs,v_wyARf3xHOgs,Spectral_GloVe300_NoEdges,0.0,0,negative,1
gemma3-gest-e2e,ActivityNet Captions,v_UciHec7xncc,v_dnJJWt0SBTc,Spectral_GloVe300_NoEdges,0.5317774377134517,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_VWmSZPIoBlw,v_Tko7eefi1BI,Spectral_GloVe300_NoEdges,0.5780914425849956,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_STaS53CNlZI,v_UciHec7xncc,Spectral_GloVe300_NoEdges,0.6992420912692439,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_UXX8k68S3_g,v_mcDVNexy6Ps,Spectral_GloVe300_NoEdges,0.4114436016746042,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_UgSLUt8X1Lc,v_RgzbNJPchqc,Spectral_GloVe300_NoEdges,0.10600968676690022,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_epqnpUCVLK8,v_pc_QYeZG9GA,Spectral_GloVe300_NoEdges,0.41416061947815186,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_Bs3OMhhUlY4,v_r9X01daYa5o,Spectral_GloVe300_NoEdges,0.46175188054133254,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_LNKdVrX_0Fg,v_SpwOzrXw9JU,Spectral_GloVe300_NoEdges,0.48787587881088257,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_8ltNqT5N-xs,v_D18b2IZpxk0,Spectral_GloVe300_NoEdges,0.3315419457504814,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_cp52LdlmlUk,v_epqnpUCVLK8,Spectral_GloVe300_NoEdges,0.7553355985479834,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_VsFHNZHhNwI,v_fgoXpih2Kws,Spectral_GloVe300_NoEdges,0.21529562771320343,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_iYxj8a1TPYk,v_NLTd7qCLT7o,Spectral_GloVe300_NoEdges,0.35491471232000443,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_Aj0Pd6snB-k,v_fOuFF7dGPtI,Spectral_GloVe300_NoEdges,0.3576696386731102,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_lETAKUG4pQw,v_HppLOtjJY_Q,Spectral_GloVe300_NoEdges,0.7131731852086561,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_UciHec7xncc,v_iYxj8a1TPYk,Spectral_GloVe300_NoEdges,0.9999998807907247,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_ZKo3_ifK2tQ,v_FsXl6whrCWk,Spectral_GloVe300_NoEdges,0.3326366743282468,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_epqnpUCVLK8,v_UBDcmeET6ys,Spectral_GloVe300_NoEdges,0.0,0,negative,1
gemma3-gest-e2e,ActivityNet Captions,v___dXUJsj3yo,v_D-y_N4u0uRQ,Spectral_GloVe300_NoEdges,0.4443611833833951,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_nsdB1r31-70,v_HRjSOacCdWI,Spectral_GloVe300_NoEdges,0.5384548260623424,0,negative,0
gemma3-gest-e2e,ActivityNet Captions,v_eCzDH6PdtlE,v_pc_QYeZG9GA,Spectral_GloVe300_NoEdges,0.2855102973568085,0,negative,0
